,all_day,calendar_count,calendars,city_name,comment_count,country_abbr,country_abbr2,country_name,created,description,geocode_type,going,going_count,groups,id,image,latitude,link_count,longitude,modified,olson_path,owner,performers,postal_code,privacy,recur_string,region_abbr,region_name,start_time,stop_time,title,tz_city,tz_country,tz_id,tz_olson_path,url,venue_address,venue_display,venue_id,venue_name,venue_url,watching_count
269,2,,,Dublin,,IRL,IE,Ireland,2017-05-20 01:33:40," <p>Wednesday Oct. 11RDS - Members&#39; Club - Samuel Madden Room<br><strong>Opening Times and Admission</strong><br> Wednesday Oct. 11: 08:00 - 09:30 <br><strong>Event Website and Email</strong><br><a href=""mailto:members@rds.ie"" rel=""nofollow"">members@rds.ie</a><br><strong>Organiser&#39;s Contacts</strong><br><p><br>RDS <br>Ballsbridge <br>Dublin 4 <p> Tel 01 240 7296 <a href=""http://www.booking.com/landmark/ie/roual-dublin-society.en.html?aid=322667&label=rds-dropdown"" rel=""nofollow"">Book a Hotel</a><p> <p>Our speakers Philip Darling, Creative Director and Brand and Design expert and Sean Brosnan, Videographer and Photographer will talk about the importance of good photography and video for your personal and company brand.<p>Price (includes breakfast)<p>Member: €10<p>Non Member: €20<p></p></p></p></p></p></p></p></p></p>",EVDB Geocoder,,,,E0-001-103119857-4,[None],53.326837678145964,,-6.22994270950926,2017-05-20 19:48:06,Europe/Dublin,evdb,,Dublin 4,1,,D,Dublin,2017-10-11 00:00:00,,RDS Business Networking Breakfast - Communicating Your Brand Story through Video and Photography,,,,,http://dublin.eventful.com/events/rds-business-networking-breakfast-communicating-/E0-001-103119857-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Anglesea Road,1,V0-001-000262134-7,Royal Dublin Society (RDS),http://dublin.eventful.com/venues/royal-dublin-society-rds-/V0-001-000262134-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,
270,2,,,Dublin,,IRL,IE,Ireland,2017-05-20 01:33:42," <p>Wednesday Oct. 25RDS - Members&#39; Club - Dining Room<br><strong>Opening Times and Admission</strong><br> Wednesday Oct. 25: 12:30 - 14:30 <br><strong>Event Website and Email</strong><br><a href=""mailto:members@rds.ie"" rel=""nofollow"">members@rds.ie</a><br><strong>Organiser&#39;s Contacts</strong><br><p><br>RDS <br>Ballsbridge <br>Dublin 4 <p> Tel 01 240 7296 <a href=""http://www.booking.com/landmark/ie/roual-dublin-society.en.html?aid=322667&label=rds-dropdown"" rel=""nofollow"">Book a Hotel</a><p> <p>Kim Mawhinney, Head of Art at Ulster Mueium will de-mystify Visual and Applied Arts and help you overcome any fears you might have, reassuring you that you don&#39;t have to like everything to enjoy art and to have an appreciation and sense of intrique and the desire to learn more is enough.<p>She will show examples of private art collections and explore the American model of supporting young and emerging artists.<p>Kim will have lots of images and examples and there will be a Q&A afterwards and a private tour of the RDS Visual Art Awards.<p>Pricing (including lunch and the tour)<p>Member: €25 <p>Non Member: €30<p></p></p></p></p></p></p></p></p></p></p></p>",EVDB Geocoder,,,,E0-001-103119858-3,[None],53.326837678145964,,-6.22994270950926,2017-05-20 19:48:07,Europe/Dublin,evdb,,Dublin 4,1,,D,Dublin,2017-10-25 00:00:00,,Lunch & Learn - Understanding Contemporary/Visual Art and Starting an Art Collection,,,,,http://dublin.eventful.com/events/lunch-learn-understanding-contemporaryvisual-a-/E0-001-103119858-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,Anglesea Road,1,V0-001-000262134-7,Royal Dublin Society (RDS),http://dublin.eventful.com/venues/royal-dublin-society-rds-/V0-001-000262134-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,
271,2,,,Dublin,,IRL,IE,Ireland,2017-05-20 01:33:39," <p>Wednesday Oct. 4RDS - Members&#39; Club - Thomas Prior Room<br><strong>Opening Times and Admission</strong><br> Wednesday Oct. 4: 18:00 - 20:00 <br><strong>Event Website and Email</strong><br><a href=""mailto:members@rds.ie"" rel=""nofollow"">members@rds.ie</a><br><strong>Organiser&#39;s Contacts</strong><br><p><br>RDS <br>Ballsbridge <br>Dublin 4 <p> Tel 01 240 7296 <a href=""http://www.booking.com/landmark/ie/roual-dublin-society.en.html?aid=322667&label=rds-dropdown"" rel=""nofollow"">Book a Hotel</a><p> <p>Bringing emerging entrepreneurs together with more established business people to learn from their expertise.</p></p></p></p></p>",EVDB Geocoder,,,,E0-001-103119856-5,[None],53.326837678145964,,-6.22994270950926,2017-05-20 19:48:06,Europe/Dublin,evdb,,Dublin 4,1,,D,Dublin,2017-10-04 00:00:00,,RDS Entrepreneurs Club,,,,,http://dublin.eventful.com/events/rds-entrepreneurs-club-/E0-001-103119856-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,Anglesea Road,1,V0-001-000262134-7,Royal Dublin Society (RDS),http://dublin.eventful.com/venues/royal-dublin-society-rds-/V0-001-000262134-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,
272,2,,,Dublin,,IRL,IE,Ireland,2017-05-20 01:33:44," <p>Tuesday Nov. 7RDS - Members&#39; Club - Thomas Prior Room<br><strong>Opening Times and Admission</strong><br> Tuesday Nov. 7: 18:00 - 20:00 <br><strong>Event Website and Email</strong><br><a href=""mailto:members@rds.ie"" rel=""nofollow"">members@rds.ie</a><br><strong>Organiser&#39;s Contacts</strong><br><p><br>RDS <br>Ballsbridge <br>Dublin 4 <p> Tel 01 240 7296 <a href=""http://www.booking.com/landmark/ie/roual-dublin-society.en.html?aid=322667&label=rds-dropdown"" rel=""nofollow"">Book a Hotel</a><p> <p>Bringing emerging entrepreneurs together with more established business people to learn from their expertise</p></p></p></p></p>",EVDB Geocoder,,,,E0-001-103119859-2,[None],53.326837678145964,,-6.22994270950926,2017-05-20 19:48:07,Europe/Dublin,evdb,,Dublin 4,1,,D,Dublin,2017-11-07 00:00:00,,RDS Entrepreneurs' Club,,,,,http://dublin.eventful.com/events/rds-entrepreneurs-club-/E0-001-103119859-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Anglesea Road,1,V0-001-000262134-7,Royal Dublin Society (RDS),http://dublin.eventful.com/venues/royal-dublin-society-rds-/V0-001-000262134-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,
273,0,,,Dublin,,IRL,IE,Ireland,2017-05-19 19:31:00,,City Based GeoCodes,,,,E0-001-103112220-7,"[{'medium': {'url': 'http://s4.evcdn.com/images/medium/I0-001/038/548/919-8.jpeg_/pumarosa-19.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s4.evcdn.com/images/thumb/I0-001/038/548/919-8.jpeg_/pumarosa-19.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s4.evcdn.com/images/small/I0-001/038/548/919-8.jpeg_/pumarosa-19.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s4.evcdn.com/images/small/I0-001/038/548/919-8.jpeg_/pumarosa-19.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-05-19 19:31:00,Europe/Dublin,evdb,,01295 274100,1,,D,Dublin,2017-11-24 20:00:00,,Pumarosa,,,,,http://dublin.eventful.com/events/pumarosa-/E0-001-103112220-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBC,1,V0-001-002480466-9,Dublin,http://dublin.eventful.com/venues/dublin-/V0-001-002480466-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,
274,0,,,Dublin,,IRL,IE,Ireland,2017-04-06 03:39:16,,EVDB Geocoder,,,,E0-001-101835348-2,"[{'medium': {'url': 'http://s1.evcdn.com/images/medium/I0-001/037/006/640-7.jpeg_/main-source-40.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s1.evcdn.com/images/thumb/I0-001/037/006/640-7.jpeg_/main-source-40.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s1.evcdn.com/images/small/I0-001/037/006/640-7.jpeg_/main-source-40.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s1.evcdn.com/images/small/I0-001/037/006/640-7.jpeg_/main-source-40.jpeg', 'width': '48', 'height': '48'}}]",53.3357011,,-6.2568006,2017-05-06 01:27:36,Europe/Dublin,evdb,,2,1,,D,Dublin,2017-08-17 20:00:00,,Main Source,,,,,http://dublin.eventful.com/events/main-source-/E0-001-101835348-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,8 Lower Leeson St,1,V0-001-000425623-5,Sugarclub,http://dublin.eventful.com/venues/sugarclub-/V0-001-000425623-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,
275,0,,,Dublin,,IRL,IE,Ireland,2017-05-16 08:30:06," The third ELT Ireland annual conference takes place on 17-18th February in Giffith College Dublin. The theme of the conference is &quot;Improving Outcomes in ELT&quot; Key Note Speakers: Adrian Underhill, Sue Hackett, & Thomas Farrell ",EVDB Geocoder,,,,E0-001-103036068-8,[None],53.3350043,,-6.2935482,2017-05-17 18:59:46,Europe/Dublin,evdb,,,1,,D,Dublin,2018-02-17 09:30:00,,ELT Ireland Annual Conference 2018,,,,,http://dublin.eventful.com/events/elt-ireland-annual-conference-2018-/E0-001-103036068-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,South Circular Road,1,V0-001-005872227-2,Griffith College,http://dublin.eventful.com/venues/griffith-college-/V0-001-005872227-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,
276,0,,,Dublin,,IRL,IE,Ireland,2017-05-17 17:46:58," &quot;Under-bust Corset Making  - one day class  Make your own beautiful, curvy, steel boned under-bust corset in this one day workshop. No previous experience necessary, beginners welcome! &quot; your teacher willl be Laura Thorp  &quot;She is a professional corsetiere and historical costume maker and has made for television and film as well as historical houses. She teaches workshops and classes in corsetry and historical fashion and has been featured on RTE&#39;s Nationwide program. &quot; price inculding all materails  ",City Based GeoCodes,,,,E0-001-103068416-2,"[{'medium': {'url': 'http://s2.evcdn.com/images/medium/I0-001/038/456/377-6.jpeg_/under-bust-sewing-class-77.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s2.evcdn.com/images/thumb/I0-001/038/456/377-6.jpeg_/under-bust-sewing-class-77.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s2.evcdn.com/images/small/I0-001/038/456/377-6.jpeg_/under-bust-sewing-class-77.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s2.evcdn.com/images/small/I0-001/038/456/377-6.jpeg_/under-bust-sewing-class-77.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-05-17 17:46:58,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-29 10:00:00,,Under Bust - Sewing Class,,,,,http://dublin.eventful.com/events/under-bust-sewing-class-/E0-001-103068416-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,43 Dawson St,1,V0-001-009269646-7,The Design House,http://dublin.eventful.com/venues/the-design-house-/V0-001-009269646-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,
277,0,,,Dublin,,IRL,IE,Ireland,2017-05-17 16:21:25," ReachOut Ireland will host the fifth annual Technology for Wellbeing International Conferenceon Thursday, 16 November 2017. The Technology for Wellbeing Conference draws together a mix of service providers, policy makers, health managers, the technology sector, researchers, media, students and interested members of the public. ",EVDB Geocoder,,,,E0-001-103066919-0,"[{'medium': {'url': 'http://s3.evcdn.com/images/medium/I0-001/038/535/734-9.jpeg_/technology-wellbeing-2017-t4wb17-34.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s3.evcdn.com/images/thumb/I0-001/038/535/734-9.jpeg_/technology-wellbeing-2017-t4wb17-34.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s3.evcdn.com/images/small/I0-001/038/535/734-9.jpeg_/technology-wellbeing-2017-t4wb17-34.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s3.evcdn.com/images/small/I0-001/038/535/734-9.jpeg_/technology-wellbeing-2017-t4wb17-34.jpeg', 'width': '48', 'height': '48'}}]",53.3409133,,-6.2525865,2017-05-17 16:21:25,Europe/Dublin,evdb,,2,1,,D,Dublin,2017-11-16 09:00:00,,Technology for Wellbeing 2017 #T4WB17,,,,,http://dublin.eventful.com/events/technology-wellbeing-2017-t4wb17-/E0-001-103066919-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Merrion Square West & Clare Street,1,V0-001-000721652-0,National Gallery of Ireland,http://dublin.eventful.com/venues/national-gallery-of-ireland-/V0-001-000721652-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,
278,0,,,Dublin,,IRL,IE,Ireland,2016-11-25 00:53:56,,City Based GeoCodes,,,,E0-001-098076126-6@2017081519,"[{'medium': {'url': 'http://s2.evcdn.com/images/medium/I0-001/004/172/037-3.jpeg_/the-addams-family-37.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s2.evcdn.com/images/thumb/I0-001/004/172/037-3.jpeg_/the-addams-family-37.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s2.evcdn.com/images/small/I0-001/004/172/037-3.jpeg_/the-addams-family-37.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s2.evcdn.com/images/small/I0-001/004/172/037-3.jpeg_/the-addams-family-37.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2016-11-25 00:54:03,Europe/Dublin,evdb,"{'performer': {'name': 'The Addams Family', 'creator': 'court929', 'url': 'http://eventful.com/performers/the-addams-family-/P0-001-000248714-1?utm_source=apis&utm_medium=apim&utm_campaign=apic', 'linker': 'evdb', 'short_bio': 'Based on characters by cartoonist Charles Addams', 'id': 'P0-001-000248714-1'}}",,1,on various days,D,Dublin,2017-08-15 19:30:00,,The Addams Family,,,,,http://dublin.eventful.com/events/addams-family-/E0-001-098076126-6@2017081519?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Grand Canal Square , Docklands",1,V0-001-010563539-3,Bord Gais Energy Theatre,http://dublin.eventful.com/venues/bord-gais-energy-theatre-/V0-001-010563539-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,
279,0,,,Dublin,,IRL,IE,Ireland,2017-05-16 19:48:19,,EVDB Geocoder,,,,E0-001-103043945-6,"[{'medium': {'url': 'http://s3.evcdn.com/images/medium/I0-001/001/046/986-7.jpeg_/sun-kil-moon-86.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s3.evcdn.com/images/thumb/I0-001/001/046/986-7.jpeg_/sun-kil-moon-86.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s3.evcdn.com/images/small/I0-001/001/046/986-7.jpeg_/sun-kil-moon-86.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s3.evcdn.com/images/small/I0-001/001/046/986-7.jpeg_/sun-kil-moon-86.jpeg', 'width': '48', 'height': '48'}}]",53.342666308088624,,-6.27767112883606,2017-05-16 19:48:19,Europe/Dublin,evdb,"{'performer': {'name': 'sun kil moon', 'creator': 'spongebobandme87', 'url': 'http://concerts.eventful.com/sun-kil-moon?utm_source=apis&utm_medium=apim&utm_campaign=apic', 'linker': 'evdb', 'short_bio': ' Folk Rock / Indie', 'id': 'P0-001-000146018-3'}}",2,1,,D,Dublin,2017-11-28 19:30:00,,Sun Kil Moon,,,,,http://dublin.eventful.com/events/sun-kil-moon-/E0-001-103043945-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,58 Thomas Street,1,V0-001-000152848-7,Vicar Street,http://dublin.eventful.com/venues/vicar-street-/V0-001-000152848-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,
280,0,,,Dublin,,IRL,IE,Ireland,2017-04-11 16:13:56," I don&#39;t suppose any of this sounds familiar to you, does it?   I get frustrated and stuck by seeing the same negative patterns play out in my business, career and peer relations, when I want better.  I&#39;ve been on loads of personal development courses. I&#39;ve read books, attended seminars. I get it! But I&#39;m still stuck and can&#39;t seem to find the solution.  Why is it so hard or feel so heavy to do things that appear so easy for other business owners, colleagues and peers?  An interactive one day workshop designed to: Alter your perspectives, Transform what you know to be possible, Equip you with a set of cutting edge strategies for you to apply in your own life that day.  The content of this program has been inspired, informed and infused by industry leading business practices, eastern and western philosophy, 8 sciences alongside years of Paul Davis&#39; own applied research.  ONE, is a powerful event designed to help you dissolve old patterns and limiting beliefs, whilst enabling you to play at ever increasing levels of consciousness as a professional within your own organisation and industry.  This event is designed to help you become more conscious of your underlying beliefs and behaviour. It will provide you with the tools to change your perspective, attitude and consequently your results. Whether it is expanding your business, becoming a leader that your employees admire and respect, growing your confidence, achieving the results you want ... it is all very possible when you change your understanding and attitude, as well as the underlying blueprint of how you operate. During this interactive workshop you will learn: a framework and methodology for reaching your full potential in each aspect of your life the 7 states of consciousness and recognising your progression and regression through each of these states how to end your negative cycles and patterns of self sabotage the tools that will quickly help you to bridge the gaps of fear, confidence, powerlessness and limiting beliefs, that will help you progress much faster At the end you will have discovered: ways in which you can take whatever limiting situation or set-back you face in life, business or career, and know you have a way of breaking through it that you have complete control and the methodology to move from lower states of consciousness to a higher state where you can achieve much more and get to where you want to be by focusing on the 12 aspects of Paul’s “ONE | Dodecahedron”, you will have what you need to reach your full potential and highest performance that it is possible to reach the levels of success you’ve always dreamed about, in all aspects of your life.  Who should attend:  Business Owners, C-Suite executives, Senior Management who have a vested interest in their own personal development, whilst contributing to the success of those they manage.  ",City Based GeoCodes,,,,E0-001-102004367-6,"[{'medium': {'url': 'http://s4.evcdn.com/images/medium/I0-001/038/279/167-6.jpeg_/one-reach-your-highest-potential-1-day-workshop-67.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s4.evcdn.com/images/thumb/I0-001/038/279/167-6.jpeg_/one-reach-your-highest-potential-1-day-workshop-67.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s4.evcdn.com/images/small/I0-001/038/279/167-6.jpeg_/one-reach-your-highest-potential-1-day-workshop-67.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s4.evcdn.com/images/small/I0-001/038/279/167-6.jpeg_/one-reach-your-highest-potential-1-day-workshop-67.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-04-13 08:52:38,Europe/Dublin,evdb,,4,1,,D,Dublin,2017-10-05 09:30:00,,ONE | Reach Your Highest Potential - 1 day workshop,,,,,http://dublin.eventful.com/events/one-reach-your-highest-potential-1-day-worksho-/E0-001-102004367-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Ballsbridge,1,V0-001-002400193-4,Bewley&#39;s Hotel,http://dublin.eventful.com/venues/bewleys-hotel-/V0-001-002400193-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,
